number,directory_num,language_num,file_type,has_test,has_feature,has_bug,has_document,has_improve,has_refactor,subject_length,subject_readability,message_length,message_readability,lines_added,lines_deleted,segs_added,segs_deleted,segs_updated,files_added,files_deleted,files_updated,modify_proportion,modify_entropy,test_churn,non_test_churn,reviewer_num,bot_reviewer_num,has_reviewed,comment_num,comment_length,last_comment_mention,merged,time_to_close
6074,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2900763358778626,0.1536324888654757,0.001942884518138,0.0369266031784667,6.29465269253769e-05,0.0001204601578028,0.0019588638589618,0.0019559902200488,0.0019574259848299,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0001972442165177,0.074074074074074,0.0,1,0.0666666666666666,0.0010263587590389,1,1,575.0
6082,0.00421151146467,0.0,0.0,0,0,0,0,0,0,0.2519083969465648,0.231358651405584,0.0,0.0284074198030445,0.0,0.0031921941817743,0.0,0.0019559902200488,0.0009787129924149,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974531697431132,0.0,0.0029586632477669,0.037037037037037,0.0,1,0.0333333333333333,0.0013373765648083,0,1,382141.0
6085,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2137404580152671,0.1966380920454001,0.0035663907593218,0.042352511637813,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.1481481481481481,0.0,1,0.1333333333333333,0.0073244693258689,0,1,44017.0
6089,0.0004679457182966,0.0,0.0,0,0,0,0,0,0,0.3358778625954198,0.1478377472343278,0.0278657546642535,0.0476871431324225,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.1481481481481481,0.0,1,0.1666666666666666,0.0171370810978928,0,1,4117.0
6092,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.3282442748091603,0.2010440113021407,0.0090756660367817,0.0513179379519477,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.037037037037037,0.0,1,0.0333333333333333,0.0001399580125962,0,1,686.0
6094,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.4198473282442748,0.1789186341650304,0.0069997072365794,0.0375756838165941,1.5736631731344224e-05,0.0,0.0004897159647404,0.0,0.0002446782481037,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0,0.074074074074074,0.0,1,0.1,0.0065780265920223,1,1,138091.0
6095,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.3358778625954198,0.177529811790623,0.0007718308359726,0.032261336091926,0.0007238850596418,9.034511835210504e-05,0.0009794319294809,0.0004889975550122,0.0007340347443112,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974503392541544,0.0,0.0013525317704077,0.1111111111111111,0.0,1,0.1666666666666666,0.0048207759894253,1,1,1281212.0
6112,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.2290076335877862,0.4181313155500215,0.003007478774652,0.0397156215454204,0.000141629685582,3.011503945070168e-05,0.0009794319294809,0.0004889975550122,0.0007340347443112,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974627143113428,0.0,0.0002535997069514,0.1481481481481481,0.0,1,0.1666666666666666,0.0023637353238472,0,1,5271.0
6113,0.00280767430978,0.0,0.1034482758620689,0,0,0,0,0,0,0.099236641221374,0.0924285235381447,0.006014957549304,0.0362166712305149,0.001007144430806,0.0009335662229717,0.0063663075416258,0.0068459657701711,0.006606312698801,0.0099009900990099,0.0,0.0093240093240093,0.0185447918771143,0.9975013409600124,0.0,0.0026487080503818,0.2222222222222222,0.0,1,0.6,0.0456107612160796,0,1,190232.0
6121,0.0102948058025269,0.0,0.0,1,0,0,0,0,0,0.4503816793893129,0.1964465303385853,0.0023687222207436,0.0324641737913408,0.0014005602240896,0.0,0.004407443682664,0.0,0.0022021042329336,0.0099009900990099,0.0,0.0093240093240093,0.0185447918771143,0.9974913984953314,0.0,0.0024796415790808,0.1481481481481481,0.0,1,0.6666666666666666,0.0316149599564575,1,1,767480.0
6123,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2213740458015267,0.1180499018246252,0.007425544939185,0.0375249743917404,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.074074074074074,0.0,1,0.1,0.0084441334266386,0,1,5699.0
6129,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.5114503816793893,0.2311670896987692,0.0054294307082213,0.0356081581322704,0.0001573663173134,6.023007890140336e-05,0.0014691478942213,0.0004889975550122,0.0009787129924149,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0003099551973851,0.2222222222222222,0.0,1,0.2333333333333333,0.0162351294611616,1,1,230.0
6132,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.5725190839694656,0.2519994253148795,0.0017033508104223,0.1064187989979817,0.0003147326346268,6.023007890140336e-05,0.0019588638589618,0.0009779951100244,0.0014680694886224,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974497833691548,0.0,0.0005917326495533,0.074074074074074,0.0,1,0.0666666666666666,0.0007464427338465,0,1,243666.0
6133,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.2748091603053435,0.1912264738278818,0.0036462353285604,0.0504254520745225,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.1111111111111111,0.0,1,0.1666666666666666,0.009283881502216,0,1,132386.0
6134,0.0074871314927468,0.0,0.0,1,0,0,0,0,0,0.7251908396946564,0.1874431301182893,0.001224283394991,0.2000081135079766,0.0006294652692537,0.0,0.0019588638589618,0.0,0.0009787129924149,0.0,0.0,0.0069930069930069,0.0185447918771143,0.997482291080672,0.0,0.0010989320634562,0.2962962962962963,0.0,1,0.8333333333333334,0.1750408210870072,0,1,3470177.0
6139,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.2442748091603053,0.2803026674967673,0.0117903813908923,0.0496952363566292,0.000141629685582,0.0001806902367042,0.0014691478942213,0.0009779951100244,0.0012233912405187,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974495182282008,0.0,0.0003944884330355,0.074074074074074,0.0,1,0.0666666666666666,0.0030013218256745,0,1,31408.0
6140,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2137404580152671,0.1758057564292897,0.0138663401910946,0.04724090019371,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.074074074074074,0.0,1,0.1,0.0081953191820231,0,1,64621.0
6141,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.3129770992366412,0.4597959867822422,0.0011710536821653,0.0435695378343018,4.720989519403267e-05,9.034511835210504e-05,0.0009794319294809,0.0014669926650366,0.0012233912405187,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0001408887260841,0.074074074074074,0.0,1,0.1,0.0081642174014462,0,1,12436.0
6147,0.0131024801123069,0.0,0.0344827586206896,0,0,0,0,0,0,0.1374045801526717,0.1271969733250323,0.0344130093418146,0.0397156215454204,0.0028483303433733,3.011503945070168e-05,0.083741429970617,0.0078239608801955,0.0457548323954,0.0,0.0,0.0675990675990676,0.0159200139103687,0.9975248420276988,0.0,0.0059455042407506,1.0,0.0,1,1.0,0.1036622346629344,1,1,3013844.0
6148,0.0079550772110435,0.0,0.0344827586206896,0,0,0,0,0,0,0.366412213740458,0.1650304104209568,0.0185505549197562,0.0409934990517337,0.0034463223491643,0.004938866469915,0.004407443682664,0.0048899755501222,0.0046488867139711,0.0198019801980198,0.0,0.0093240093240093,0.0185447918771143,0.99749889149557,0.0,0.0107638986728282,0.1481481481481481,0.0,1,0.8,0.0347717906850167,1,1,3746386.0
6151,0.0135704258306036,0.5,0.0689655172413793,0,0,0,0,0,0,0.1984732824427481,0.1827498683013265,0.0092619700316716,0.0367136235940812,0.0003934157932836,0.0013551767752815,0.004407443682664,0.0083129584352078,0.0063616344506973,0.0099009900990099,0.0,0.0209790209790209,0.0185447918771143,0.9975375149710184,0.0,0.0019442644199611,0.074074074074074,0.0,1,0.0666666666666666,0.0008864007464427,0,1,9487.0
6152,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2595419847328244,0.1856711843302523,0.0017299656668352,0.0489548787537651,0.0001573663173134,0.0002108052761549,0.0009794319294809,0.0004889975550122,0.0007340347443112,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0004508439234692,0.037037037037037,0.0,1,0.0333333333333333,4.665267086540705e-05,0,1,11396.0
6154,0.00280767430978,0.0,0.0,1,0,0,0,0,0,0.4198473282442748,0.2335137206072506,0.0045245255901844,0.0436506729140678,0.0003304692663582,0.0,0.0009794319294809,0.0,0.0004893564962074,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974458380185018,0.0,0.0005635549043365,0.1111111111111111,0.0,1,0.3,0.0238861674830884,0,1,10168104.0
6158,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.2671755725190839,0.1416598821895503,0.0,0.0284074198030445,0.0016208730683284,0.0,0.0009794319294809,0.0,0.0004893564962074,0.0,0.0,0.0046620046620046,0.0185447918771143,0.99745057174151,0.0,0.0028741300121164,0.1851851851851851,0.0,1,0.9333333333333332,0.0519866262343519,0,1,10111841.0
6159,0.0023397285914833,0.0,0.0,1,0,0,0,0,0,0.2595419847328244,0.1546381878262535,0.0007186011231469,0.0328191397653167,0.0002203128442388,9.034511835210504e-05,0.0034280117531831,0.0004889975550122,0.0019574259848299,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0004508439234692,0.074074074074074,0.0,1,0.1666666666666666,0.0059248891999066,1,1,85970.0
6164,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.282442748091603,0.1458263493127723,0.0055358901338727,0.0353343272380604,0.0017467661221792,0.000602300789014,0.0048971596474045,0.00440097799511,0.0046488867139711,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974590536942703,0.0,0.0036631068781876,0.1111111111111111,0.0,1,0.2666666666666666,0.0106057071767358,1,1,36709.0
6172,0.0210575573233504,0.0,0.0344827586206896,1,0,0,0,0,0,0.5038167938931297,0.2034385326373258,0.0027147153541106,0.0468149410249389,0.0007710949548358,0.000903451183521,0.0093046033300685,0.0063569682151589,0.0078297039393197,0.0,0.0,0.0233100233100233,0.0185447918771143,0.997512630584966,0.0,0.0021978641269125,0.037037037037037,0.0,1,0.0333333333333333,0.001959412176347,0,1,11505.0
6175,0.0088909686476368,0.0,0.0689655172413793,1,0,0,0,0,0,0.1374045801526717,0.1505675015564389,0.0038325393234503,0.0349286518392308,0.0017310294904478,0.0028609287478166,0.0053868756121449,0.0053789731051344,0.0053829214582823,0.0099009900990099,0.0,0.0116550116550116,0.0181897979830472,0.9974964644724506,0.0,0.0058609710051001,0.074074074074074,0.0,1,0.1333333333333333,0.0039499261332711,0,1,36517.0
6177,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.099236641221374,0.1136439825678846,0.0,0.0284074198030445,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.0,0.0,0,0.0,0.0,0,1,140282.0
6180,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.3282442748091603,0.1963028590584742,0.0036462353285604,0.0339854565369519,0.0002517861077015,0.0,0.0004897159647404,0.0,0.0002446782481037,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0004226661782524,0.1111111111111111,0.0,1,0.2,0.0116631677163517,1,1,72719.0
6183,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2290076335877862,0.1634500263397346,0.0022090330822665,0.0719870995223172,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.074074074074074,0.0,1,0.0666666666666666,0.0005753829406733,0,1,18897.0
6184,0.0051474029012634,0.0,0.0,1,0,0,0,0,0,0.3206106870229007,0.1694363296776974,0.012029915098608,0.0642589831746128,0.0006294652692537,0.0001204601578028,0.0019588638589618,0.0014669926650366,0.0017127477367262,0.0,0.0,0.0046620046620046,0.0185447918771143,0.997457504526154,0.0,0.0012116430443235,0.1111111111111111,0.0,1,0.1333333333333333,0.0041676385973096,0,1,7554.0
6185,0.00421151146467,0.0,0.0344827586206896,1,0,0,0,0,0,0.1679389312977099,0.1875389109716967,0.0122428339499108,0.0363383738501637,7.868315865672112e-05,0.0003312654339577,0.0019588638589618,0.0024449877750611,0.0022021042329336,0.0,0.0,0.0069930069930069,0.0185447918771143,0.9974734111999132,0.0,0.0004226661782524,0.1111111111111111,0.0,1,0.1,0.0028613638130782,0,1,180780.0
6189,0.0023397285914833,0.0,0.0,0,0,0,0,0,0,0.2900763358778626,0.1779608256309564,0.0010912091129268,0.0305372156469001,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.1481481481481481,0.0,1,0.2666666666666666,0.0204960734002021,0,1,6055.0
6191,0.0009358914365933,0.5,0.0,0,0,0,0,0,0,0.3587786259541984,0.1353862362913653,0.0103797940010113,0.0494416892323607,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.037037037037037,0.0,1,0.0333333333333333,0.0001399580125962,0,1,1626491.0
6195,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.3740458015267175,0.1719745222929936,0.0018896548053123,0.036916461293496,3.147326346268845e-05,0.0,0.0004897159647404,0.0,0.0002446782481037,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.1111111111111111,0.0,1,0.1,0.0030635253868283,0,1,1570978.0
6199,0.0,0.0,0.0,0,0,0,0,0,0,0.3206106870229007,0.1323212489823284,0.0069464775237537,0.0405878236529041,1.5736631731344224e-05,0.0,0.0004897159647404,0.0,0.0002446782481037,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0,0.037037037037037,0.0,1,0.0333333333333333,0.0001399580125962,0,1,1666.0
6200,0.0,0.0,0.0,0,0,0,0,0,0,0.1297709923664122,0.0993726354101815,0.0021824182258536,0.0380422105252482,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.0,0.0,0,0.0,0.0,0,1,61807.0
6201,0.0009358914365933,0.0,0.0344827586206896,0,0,0,0,0,0,0.5114503816793893,0.1490828983286241,0.0003193782769541,0.0238334296812405,0.0001731029490447,6.023007890140336e-05,0.0014691478942213,0.0009779951100244,0.0012233912405187,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974437996599744,0.0,0.0003381329426019,0.074074074074074,0.0,1,0.0666666666666666,0.0002488142446155,0,1,3920.0
6207,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2900763358778626,0.1339495234902543,0.003885769036276,0.0340463078467764,0.0,0.0001505751972535,0.0,0.0009779951100244,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0001127109808673,0.0,0.0,0,0.0,0.0,0,1,131.0
6208,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2977099236641221,0.2190029213160289,0.0017831953796609,0.3000070993194795,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.074074074074074,0.0,1,0.1,0.0081642174014462,0,1,8175.0
6210,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.3511450381679389,0.2149322350462142,0.0081973757751576,0.0438535106134826,1.5736631731344224e-05,0.0,0.0004897159647404,0.0,0.0002446782481037,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0,0.074074074074074,0.0,1,0.0666666666666666,0.0036233574372132,0,1,290433.0
6214,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2061068702290076,0.0955414012738853,0.0,0.0284074198030445,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.074074074074074,0.0,1,0.0666666666666666,0.0002799160251924,0,1,3590.0
6215,0.0285446888160973,0.0,0.0,1,0,0,0,0,0,0.3511450381679389,0.1448206503519946,0.0129880499294706,0.0424032210626667,0.0026122808674031,0.003734264891887,0.0058765915768854,0.00440097799511,0.0051382432101786,0.0198019801980198,0.0,0.0163170163170163,0.018046847421678,0.9975035221350406,0.0,0.0083687903293978,0.2222222222222222,0.0,1,0.8666666666666667,0.0467148744265609,0,1,3214634.0
6223,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.3969465648854962,0.1719745222929936,0.0061480318313682,0.0378799403657163,3.147326346268845e-05,6.023007890140336e-05,0.0009794319294809,0.0009779951100244,0.0009787129924149,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,8.453323565048324e-05,0.1111111111111111,0.0,1,0.1666666666666666,0.0173858953425083,0,1,6408.0
6224,0.0023397285914833,0.0,0.0,0,0,0,0,0,0,0.4580152671755725,0.2103347540826589,0.0022090330822665,0.0396344864656545,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.074074074074074,0.0,1,0.0666666666666666,0.0003265686960578,0,1,41469.0
6226,0.0098268600842302,0.0,0.0,0,0,0,0,0,0,0.1374045801526717,0.1022939514391073,0.0049237484363771,0.03738298800215,0.0005350454788657,3.011503945070168e-05,0.0039177277179236,0.0004889975550122,0.0022021042329336,0.0,0.0,0.0093240093240093,0.0185447918771143,0.9974803690855272,0.0,0.0009580433373721,0.1851851851851851,0.0,1,0.3333333333333333,0.0356737423217479,1,1,615603.0
6228,0.0098268600842302,0.0,0.0,1,0,0,0,0,0,0.5267175572519083,0.1582299698290311,0.0055625049902855,0.04313343678056,0.0002045762125074,9.034511835210504e-05,0.0029382957884427,0.0019559902200488,0.0024467824810374,0.0,0.0,0.0093240093240093,0.011410779967498,0.997496006697818,0.0,0.0007044436304206,0.1851851851851851,0.0,1,0.3,0.0343208148666511,0,1,2347397.0
6233,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.5114503816793893,0.2982615775106556,0.0040986878875788,0.0506080060039959,0.0003304692663582,0.0001505751972535,0.0014691478942213,0.0004889975550122,0.0009787129924149,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974623973637824,0.0,0.0007044436304206,0.074074074074074,0.0,1,0.0666666666666666,0.0006997900629811,0,1,82071.0
6242,0.0074871314927468,0.0,0.0,1,0,0,0,0,0,0.3129770992366412,0.1655572051146975,0.0006387565539083,0.0269267045973164,0.0018726591760299,0.0017466722881406,0.0181194906953966,0.0151589242053789,0.0166381208710545,0.0,0.0,0.0069930069930069,0.0185447918771143,0.997463122204517,0.0,0.0049592831581616,0.1111111111111111,0.0,1,0.1333333333333333,0.0034522976440401,0,1,1114005.0
6243,0.0519419747309312,0.0,0.0344827586206896,1,0,0,0,0,0,0.2977099236641221,0.1824146353144006,0.0330290368083464,0.0372308597275889,0.0062789160608063,0.0193940854062518,0.0724779627815866,0.0621026894865525,0.0672865182285294,0.0,0.0,0.0466200466200466,0.0089569970846443,0.997583689188202,0.0,0.0608075741779142,0.1481481481481481,0.0,1,0.2,0.0149755073477956,1,1,72461.0
6245,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.2213740458015267,0.1316028925817729,0.0023421073643307,0.2238415431892171,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.1111111111111111,0.0,1,0.1,0.0028147111422128,0,1,163.0
6247,0.0074871314927468,0.0,0.0,0,0,0,0,0,0,0.2366412213740458,0.1454911163258464,0.0026082559284592,0.0613786878429224,0.0004091524250149,0.0,0.004407443682664,0.0,0.0022021042329336,0.0,0.0,0.0069930069930069,0.0185447918771143,0.9974633771046012,0.0,0.0007044436304206,0.2222222222222222,0.0,1,0.3333333333333333,0.0165616981572195,1,1,28166678.0
6251,0.0023397285914833,0.0,0.0,0,0,0,0,0,0,0.3282442748091603,0.2010440113021407,0.0093950443137359,0.0337116256427419,0.0001573663173134,6.023007890140336e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0003099551973851,0.1111111111111111,0.0,1,0.2,0.0073244693258689,1,1,2361.0
6256,0.0149742629854936,0.0,0.0,0,0,0,0,0,0,0.3435114503816794,0.1284900148460322,0.0011444388257525,0.0328901329601119,0.0024549145500896,0.0018069023670421,0.0220372184133202,0.0200488997555012,0.0210423293369219,0.0,0.0,0.0256410256410256,0.0185447918771143,0.9975210860263284,0.0,0.0060582152216179,0.037037037037037,0.0,1,0.0333333333333333,0.0001399580125962,0,1,4359.0
6257,0.0121665886757136,0.5,0.0,0,0,0,0,0,0,0.2519083969465648,0.1407499640821799,0.0032736273387805,0.0332958083589415,0.0001573663173134,0.000301150394507,0.0048971596474045,0.0048899755501222,0.0048935649620748,0.0,0.0,0.0209790209790209,0.0185447918771143,0.9975328962952736,0.0,0.0005353771591197,0.1481481481481481,0.0,1,0.3,0.0179146256123163,0,1,853610.0
6258,0.0107627515208235,0.0,0.0,1,0,0,0,0,0,0.3435114503816794,0.1284900148460322,0.0008516754052111,0.0346142534051378,0.0109841689484782,0.0016864422092392,0.0127326150832517,0.0112469437652811,0.0119892341570834,0.0594059405940594,0.0,0.0046620046620046,0.0185447918771143,0.997514320822408,0.0,0.0212178421482712,0.074074074074074,0.0,1,0.1,0.0024570406655781,0,1,153866.0
6260,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.2290076335877862,0.3486901968296537,0.0005322971282569,0.0385493047737852,1.5736631731344224e-05,3.011503945070168e-05,0.0004897159647404,0.0004889975550122,0.0004893564962074,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,2.817774521682775e-05,0.074074074074074,0.0,1,0.1,0.0081642174014462,0,1,117802.0
6267,0.00421151146467,0.0,0.0,0,0,0,0,0,0,0.2748091603053435,0.1458263493127723,0.0093418146009102,0.1208709850812872,3.147326346268845e-05,0.0,0.0009794319294809,0.0,0.0004893564962074,0.0,0.0,0.0046620046620046,0.0185447918771143,0.997463662133862,0.0,2.817774521682775e-05,0.037037037037037,0.0,1,0.0333333333333333,4.665267086540705e-05,0,1,68974.0
6270,0.0018717828731867,0.0,0.0,0,0,0,0,0,0,0.2519083969465648,0.1856711843302523,0.0210789662789769,0.075749738846462,7.868315865672112e-05,0.0,0.0019588638589618,0.0,0.0009787129924149,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0001127109808673,0.037037037037037,0.0,1,0.0333333333333333,0.0003421195863463,1,1,33417.0
6273,0.00280767430978,0.0,0.0,1,0,0,0,0,0,0.1374045801526717,0.1691968775441789,0.0271737683975194,0.0560947657731666,0.0012589305385075,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.0,0.0185447918771143,0.99743103418498,0.0,0.0022260418721293,0.074074074074074,0.0,1,0.0666666666666666,0.0012440712230775,1,1,80534.0
6274,0.0098268600842302,0.0,0.0,0,0,0,0,0,0,0.2061068702290076,0.1177146688376993,0.0098208820163415,0.0465106844758166,1.5736631731344224e-05,0.0010239113413238,0.0004897159647404,0.0039119804400977,0.0022021042329336,0.0,0.0,0.0093240093240093,0.0185447918771143,0.9974803690855272,0.0,0.0009580433373721,0.0,0.0,0,0.0,0.0,0,1,429.0
6276,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.4580152671755725,0.1692926583975863,0.0199079125968115,0.0484579263901988,0.0008497781134925,0.0004216105523098,0.0039177277179236,0.0034229828850855,0.0036701737215561,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974606661816716,0.0,0.0018879089295274,0.1111111111111111,0.0,1,0.1333333333333333,0.0243993468626078,1,1,66508.0
6281,0.0051474029012634,0.0,0.0,1,0,0,0,0,0,0.0687022900763358,0.1264786169244768,0.0022090330822665,0.0402734252188111,6.29465269253769e-05,0.0001204601578028,0.0019588638589618,0.0019559902200488,0.0019574259848299,0.0,0.0,0.0093240093240093,0.0185447918771143,0.9974962900827442,0.0,0.0001972442165177,0.074074074074074,0.0,1,0.0666666666666666,0.0024414897752896,0,1,213828.0
6285,0.0009358914365933,0.0,0.0,0,0,0,0,0,0,0.1145038167938931,0.1959197356448446,0.010965320842094,0.0387420005882293,0.0,0.0004517255917605,0.0,0.0,0.0,0.0,0.0,0.0,0.0185447918771143,0.99743103418498,0.0,0.0003944884330355,0.1111111111111111,0.0,1,0.1,0.0083819298654848,0,1,3764.0
6286,0.0009358914365933,0.0,0.0,1,0,0,0,0,0,0.2977099236641221,0.3358555624730616,0.0487850318047534,0.0451009624648837,0.0002675227394328,0.0001505751972535,0.0034280117531831,0.0024449877750611,0.0029361389772449,0.0,0.0,0.0023310023310023,0.0185447918771143,0.99743103418498,0.0,0.0005917326495533,0.074074074074074,0.0,1,0.0666666666666666,0.0058315838581758,0,1,774.0
6287,0.00421151146467,0.0,0.0344827586206896,1,0,0,0,0,0,0.4503816793893129,0.1848091566495857,0.0573816304261038,0.0436506729140678,0.0011330374846567,0.0001505751972535,0.0063663075416258,0.0024449877750611,0.0044042084658673,0.0,0.0,0.0069930069930069,0.0185447918771143,0.997472428444478,0.0,0.0021415086364789,0.1111111111111111,0.0,1,0.1,0.0087396003421195,0,1,1810.0
6289,0.00280767430978,0.0,0.0,1,0,0,0,0,0,0.3740458015267175,0.2149322350462142,0.0149841641604343,0.0460238739972211,0.0004248890567462,3.011503945070168e-05,0.0014691478942213,0.0004889975550122,0.0009787129924149,0.0,0.0,0.0046620046620046,0.0185447918771143,0.9974635419494504,0.0,0.0007607991208543,0.1111111111111111,0.0,1,0.1333333333333333,0.0156130938496228,0,1,89823.0
6296,0.0046794571829667,0.0,0.0,1,0,0,0,0,0,0.3282442748091603,0.1736027968009195,0.0004258377026055,0.0326670114907556,0.0002989960028955,0.0,0.0009794319294809,0.0,0.0004893564962074,0.0,0.0,0.0046620046620046,0.0185447918771143,0.997462012856804,0.0,0.0005071994139028,0.1111111111111111,0.0,1,0.1666666666666666,0.0041209859264442,1,1,469681.0
